2026-01-23 00:05:20,467 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769126720079', 'order_id': '709368880023208476'}
2026-01-23 00:06:12,622 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:13,639 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:14,657 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:15,676 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:16,695 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:17,714 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:18,733 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:19,751 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:20,768 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:21,786 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:22,803 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:23,823 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:24,842 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:25,862 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:26,881 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:27,900 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:28,922 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:29,940 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:30,960 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:31,978 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:32,996 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:34,014 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:35,032 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:36,051 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:37,069 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:38,087 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:39,106 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:40,125 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:41,143 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:42,160 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:43,181 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:44,202 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:45,221 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:46,239 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:47,259 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:48,278 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:49,297 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:50,316 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:51,325 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:52,344 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:53,361 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:54,382 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:55,401 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:56,419 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:57,437 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:58,455 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:06:59,474 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:00,492 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:01,502 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:02,521 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:03,539 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:04,556 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:05,560 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-23 00:07:05,574 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:06,591 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:07,610 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:08,629 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:09,648 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:10,666 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:11,685 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:12,704 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:13,721 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:14,740 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:15,760 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:16,781 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:17,799 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:18,819 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:19,837 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:20,855 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:21,872 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:22,880 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:23,898 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:24,916 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:25,937 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:26,955 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:27,975 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:28,993 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:30,018 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:31,037 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:32,055 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:33,073 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:34,092 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:35,112 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:36,132 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:37,150 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:38,169 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:39,187 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:40,205 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:41,223 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:42,241 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:43,260 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:44,279 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:45,297 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:46,315 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:47,333 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:48,352 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:49,371 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:50,389 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:51,397 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:52,416 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:53,434 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:54,456 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:55,474 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:56,492 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:57,510 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:58,529 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:07:59,546 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:00,564 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:01,584 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:02,607 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:03,625 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:04,643 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:05,647 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-23 00:08:05,661 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:06,680 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:07,699 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:08,717 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:09,735 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:10,753 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:11,770 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:12,788 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:13,806 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:14,823 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:15,843 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:16,861 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:17,878 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:18,906 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:19,924 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:20,944 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:21,961 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:22,981 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:24,001 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:25,025 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:26,042 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:27,061 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:28,078 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:29,097 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:30,117 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:31,135 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:32,153 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:33,171 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:34,189 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:35,207 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:36,215 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:37,232 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:38,250 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:39,269 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:40,291 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:41,311 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:42,319 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:43,336 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:44,355 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:45,374 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:46,392 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:47,409 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:48,428 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:49,445 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:50,464 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:51,472 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:52,491 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:53,499 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:54,517 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:55,535 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:56,553 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:57,571 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:58,590 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:08:59,609 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:00,626 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:01,643 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:02,663 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:03,682 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:04,700 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:05,705 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-23 00:09:05,719 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:06,738 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:07,756 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:08,774 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:09,792 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:10,812 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:11,830 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:12,837 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:13,856 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:14,875 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:15,894 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:16,912 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:17,932 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:18,951 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:19,969 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:20,987 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:22,006 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:23,025 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:24,044 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:25,062 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:26,080 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:27,099 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:28,117 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:29,136 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:30,155 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:31,174 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:32,192 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:33,210 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:34,229 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:35,247 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:36,265 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:37,283 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:38,301 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:39,318 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:40,338 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:41,358 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:42,375 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:43,399 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:44,417 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:45,435 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:46,454 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:47,471 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:48,489 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:49,507 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:50,528 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:51,536 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:52,553 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:53,572 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:54,590 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:55,610 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:56,628 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:57,648 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:58,666 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:09:59,683 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:10:05,758 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.05%
2026-01-23 00:11:01,884 | INFO | CLOSE LONG RESPONSE -> {'client_oid': '1769127061328', 'order_id': '709370311795016220'}
