2026-02-01 03:41:01,833 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769917261257', 'order_id': '712684650308305436'}
2026-02-01 03:41:39,159 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.0% | held_candles=0
2026-02-01 03:42:39,361 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.09% | held_candles=0
2026-02-01 03:43:39,525 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.11% | held_candles=0
2026-02-01 03:44:39,661 | INFO | [FLOAT-5m] cmt_solusdt | pnl=-0.22% | held_candles=0
2026-02-01 03:45:00,482 | INFO | [ENTRY_EXPIRED_TIMER] cmt_dogeusdt
2026-02-01 03:45:39,772 | INFO | [FLOAT-5m] cmt_solusdt | pnl=-0.15% | held_candles=1
2026-02-01 03:46:39,963 | INFO | [FLOAT-5m] cmt_solusdt | pnl=-0.09% | held_candles=1
2026-02-01 03:47:40,173 | INFO | [FLOAT-5m] cmt_solusdt | pnl=-0.05% | held_candles=1
2026-02-01 03:48:40,411 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.08% | held_candles=1
2026-02-01 03:49:40,541 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.07% | held_candles=1
2026-02-01 03:50:40,686 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.17% | held_candles=2
2026-02-01 03:51:40,839 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.14% | held_candles=2
2026-02-01 03:52:41,007 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.22% | held_candles=2
2026-02-01 03:53:41,171 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.16% | held_candles=2
2026-02-01 03:54:41,337 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.15% | held_candles=2
2026-02-01 03:55:41,510 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.09% | held_candles=3
2026-02-01 03:56:41,668 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.04% | held_candles=3
2026-02-01 03:57:41,824 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.05% | held_candles=3
2026-02-01 03:58:41,980 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.16% | held_candles=3
2026-02-01 03:59:42,101 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.16% | held_candles=3
2026-02-01 04:00:42,275 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.17% | held_candles=4
2026-02-01 04:01:42,440 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.13% | held_candles=4
2026-02-01 04:02:42,642 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.1% | held_candles=4
2026-02-01 04:03:42,900 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.08% | held_candles=4
2026-02-01 04:04:43,086 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.07% | held_candles=4
2026-02-01 04:05:43,231 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.04% | held_candles=5
2026-02-01 04:06:43,399 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.03% | held_candles=5
2026-02-01 04:07:43,544 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.15% | held_candles=5
2026-02-01 04:08:43,746 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.08% | held_candles=5
2026-02-01 04:09:43,873 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.04% | held_candles=5
2026-02-01 04:10:43,950 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.11% | held_candles=6
2026-02-01 04:11:44,070 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.15% | held_candles=6
2026-02-01 04:12:44,234 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.17% | held_candles=6
2026-02-01 04:13:44,371 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=6
2026-02-01 04:14:44,459 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.49% | held_candles=6
2026-02-01 04:15:44,629 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.46% | held_candles=7
2026-02-01 04:16:44,813 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=7
2026-02-01 04:17:44,945 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.41% | held_candles=7
2026-02-01 04:18:45,111 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.59% | held_candles=7
2026-02-01 04:19:45,263 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.5% | held_candles=7
2026-02-01 04:20:45,449 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.67% | held_candles=8
2026-02-01 04:21:45,697 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.6% | held_candles=8
2026-02-01 04:22:45,849 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.54% | held_candles=8
2026-02-01 04:23:46,023 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=8
2026-02-01 04:24:46,197 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.5% | held_candles=8
2026-02-01 04:25:46,263 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.47% | held_candles=9
2026-02-01 04:26:46,373 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.25% | held_candles=9
2026-02-01 04:27:46,484 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.26% | held_candles=9
2026-02-01 04:28:46,533 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.26% | held_candles=9
2026-02-01 04:29:46,615 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.26% | held_candles=9
2026-02-01 04:30:46,728 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.27% | held_candles=10
2026-02-01 04:31:46,932 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=10
2026-02-01 04:32:47,068 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.27% | held_candles=10
2026-02-01 04:33:47,181 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.42% | held_candles=10
2026-02-01 04:34:47,280 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.24% | held_candles=10
2026-02-01 04:35:47,360 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.33% | held_candles=11
2026-02-01 04:36:47,469 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.33% | held_candles=11
2026-02-01 04:37:47,618 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.32% | held_candles=11
2026-02-01 04:38:47,711 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.33% | held_candles=11
2026-02-01 04:39:47,859 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.46% | held_candles=11
2026-02-01 04:40:47,963 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.54% | held_candles=12
2026-02-01 04:41:48,133 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.49% | held_candles=12
2026-02-01 04:42:48,235 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.49% | held_candles=12
2026-02-01 04:43:48,379 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.55% | held_candles=12
2026-02-01 04:44:48,503 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.52% | held_candles=12
2026-02-01 04:45:48,597 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.58% | held_candles=13
2026-02-01 04:46:48,772 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=13
2026-02-01 04:47:48,976 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.61% | held_candles=13
2026-02-01 04:48:49,145 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.59% | held_candles=13
2026-02-01 04:49:49,211 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.48% | held_candles=13
2026-02-01 04:50:49,357 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.51% | held_candles=14
2026-02-01 04:51:49,473 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.48% | held_candles=14
2026-02-01 04:52:49,623 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.52% | held_candles=14
2026-02-01 04:53:49,713 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.55% | held_candles=14
2026-02-01 04:54:49,825 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.55% | held_candles=14
2026-02-01 04:55:49,958 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.54% | held_candles=15
2026-02-01 04:56:50,094 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.48% | held_candles=15
2026-02-01 04:57:50,254 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.47% | held_candles=15
2026-02-01 04:58:50,381 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.55% | held_candles=15
2026-02-01 04:59:50,514 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.51% | held_candles=15
2026-02-01 05:00:50,663 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.43% | held_candles=16
2026-02-01 05:01:50,695 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=16
2026-02-01 05:02:50,858 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.32% | held_candles=16
2026-02-01 05:03:51,052 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.17% | held_candles=16
2026-02-01 05:04:51,123 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.18% | held_candles=16
2026-02-01 05:05:51,262 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=19
2026-02-01 05:06:51,438 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.42% | held_candles=19
2026-02-01 05:07:51,651 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.2% | held_candles=19
2026-02-01 05:08:51,813 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.18% | held_candles=19
2026-02-01 05:09:51,934 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.12% | held_candles=19
2026-02-01 05:10:51,995 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.11% | held_candles=20
2026-02-01 05:11:52,126 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.24% | held_candles=20
2026-02-01 05:12:52,257 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.26% | held_candles=20
2026-02-01 05:13:52,398 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.3% | held_candles=20
2026-02-01 05:14:52,563 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.33% | held_candles=20
2026-02-01 05:15:52,713 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.38% | held_candles=21
2026-02-01 05:16:52,796 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=21
2026-02-01 05:17:52,882 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.36% | held_candles=21
2026-02-01 05:18:52,985 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.38% | held_candles=21
2026-02-01 05:19:53,097 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.45% | held_candles=21
2026-02-01 05:20:53,212 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.51% | held_candles=22
2026-02-01 05:21:53,342 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.23% | held_candles=22
2026-02-01 05:22:53,548 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.36% | held_candles=22
2026-02-01 05:23:53,689 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.47% | held_candles=22
2026-02-01 05:24:53,886 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.82% | held_candles=22
2026-02-01 05:25:54,057 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.77% | held_candles=23
2026-02-01 05:26:54,226 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.62% | held_candles=23
2026-02-01 05:27:54,295 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.75% | held_candles=23
2026-02-01 05:28:54,444 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.75% | held_candles=23
2026-02-01 05:29:54,557 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.83% | held_candles=23
2026-02-01 05:30:54,713 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.77% | held_candles=24
2026-02-01 05:31:54,873 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.73% | held_candles=24
2026-02-01 05:32:54,974 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.66% | held_candles=24
2026-02-01 05:33:55,083 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.56% | held_candles=24
2026-02-01 05:34:55,159 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.58% | held_candles=24
2026-02-01 05:35:55,327 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.65% | held_candles=25
2026-02-01 05:36:55,423 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.58% | held_candles=25
2026-02-01 05:37:55,532 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.46% | held_candles=25
2026-02-01 05:38:55,716 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.41% | held_candles=25
2026-02-01 05:39:55,801 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.35% | held_candles=25
2026-02-01 05:40:55,881 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.29% | held_candles=26
2026-02-01 05:41:55,991 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.37% | held_candles=26
2026-02-01 05:42:56,062 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.27% | held_candles=26
