2026-01-23 00:20:30,711 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769127630317', 'order_id': '709372697812927004'}
2026-01-23 00:21:55,517 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:21:56,536 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:21:57,554 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:21:58,573 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:21:59,592 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:00,613 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:01,633 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:02,651 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:03,674 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:04,697 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:05,718 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:06,724 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-23 00:22:06,742 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:07,761 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:08,771 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:09,789 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:10,809 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:11,829 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:12,837 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:13,859 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:14,877 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:15,896 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:16,915 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:17,934 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:18,953 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:19,973 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:20,990 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:22,008 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:23,026 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:24,045 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:25,063 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:26,084 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:27,102 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:28,109 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:29,117 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:30,141 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:31,162 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:32,180 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:33,198 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:34,217 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:35,235 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:36,252 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:37,271 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:38,290 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:39,301 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:40,319 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:41,337 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:42,355 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:43,374 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:44,392 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:45,400 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:46,418 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:47,436 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:48,454 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:49,474 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:50,492 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:51,511 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:52,520 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:53,541 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:54,550 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:55,567 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:56,586 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:57,607 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:58,625 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:22:59,645 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:00,663 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:01,671 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:02,689 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:03,708 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:04,728 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:05,750 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:06,754 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-23 00:23:06,768 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:07,788 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:08,806 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:09,824 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:10,842 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:11,861 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:12,879 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:13,898 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:14,918 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:15,936 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:16,955 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:17,973 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:18,992 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:20,013 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:21,034 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:22,054 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:23,074 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:24,092 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:25,111 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:26,129 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:27,149 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:28,169 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:29,176 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:30,197 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:31,216 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:32,236 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:33,256 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:34,275 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:35,294 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:36,312 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:37,330 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:38,348 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:39,368 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:40,387 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:41,406 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:42,425 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:43,444 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:44,463 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:45,481 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:46,499 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:47,517 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:48,536 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:49,554 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:50,573 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:51,592 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:52,611 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:53,629 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:54,646 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:55,664 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:56,683 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:57,702 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:58,721 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:23:59,740 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:00,759 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:01,779 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:02,798 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:03,817 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:04,837 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:05,856 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:06,860 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-23 00:24:06,874 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:07,892 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:08,910 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:09,930 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:10,951 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:11,974 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:12,996 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:14,014 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:15,033 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:16,053 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:17,071 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:18,088 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:19,106 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:20,124 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:21,141 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:22,163 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:23,181 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:24,200 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:25,218 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:26,238 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:27,257 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:28,275 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:29,293 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:30,314 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:31,333 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:32,351 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:33,370 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:34,388 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:35,408 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:36,426 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:37,444 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:38,463 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:39,481 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:40,499 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:41,519 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:42,542 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:43,561 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:44,579 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:45,599 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:46,623 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:47,641 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:48,659 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:49,678 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:50,698 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:51,717 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:52,737 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:53,745 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:54,765 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:55,785 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:56,804 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:57,822 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:58,840 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:24:59,859 | INFO | [HOLD LOCK] 0/1 candle
2026-01-23 00:25:06,979 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.18%
2026-01-23 00:26:07,059 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.18%
2026-01-23 00:27:07,136 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.18%
2026-01-23 00:28:02,446 | INFO | CLOSE LONG RESPONSE -> {'client_oid': '1769128081986', 'order_id': '709374592522650140'}
