2026-01-22 23:20:14,691 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769124014297', 'order_id': '709357531167719964'}
2026-01-22 23:20:15,067 | INFO | OPEN cmt_dogeusdt TF=5m size=7700.0 order_id=709357531167719964
2026-01-22 23:20:15,259 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:16,280 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:17,288 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:18,306 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:19,327 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:20,346 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:21,365 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:22,384 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:23,401 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:24,417 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:25,435 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:26,457 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:27,475 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:28,495 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:29,513 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:30,531 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:31,548 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:32,566 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:33,585 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:34,604 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:35,621 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:36,639 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:37,657 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:38,675 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:39,693 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:40,712 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:41,730 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:42,747 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:43,764 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:44,781 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:45,800 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:46,820 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:47,838 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:48,856 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:49,875 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:50,893 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:51,911 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:52,929 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:53,949 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:54,967 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:55,985 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:57,003 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:58,022 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:20:59,039 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:00,060 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:01,064 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-22 23:21:01,078 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:02,096 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:03,113 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:04,131 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:05,150 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:06,167 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:07,187 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:08,205 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:09,223 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:10,241 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:11,258 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:12,280 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:13,297 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:14,315 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:15,333 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:16,350 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:17,368 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:18,376 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:19,393 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:20,411 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:21,429 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:22,446 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:23,460 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:24,478 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:25,496 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:26,514 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:27,532 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:28,551 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:29,572 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:30,590 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:31,609 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:32,628 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:33,647 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:34,666 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:35,684 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:36,701 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:37,720 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:38,738 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:39,756 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:40,773 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:41,793 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:42,813 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:43,831 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:44,849 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:45,868 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:46,886 | INFO | [HOLD LOCK] 0/1 candle
2026-01-22 23:21:47,904 | INFO | [HOLD LOCK] 0/1 candle
