2026-01-22 23:30:13,926 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769124613344', 'order_id': '709360044356928028'}
2026-01-22 23:30:14,485 | INFO | OPEN cmt_dogeusdt TF=5m size=7700.0 order_id=709360044356928028
2026-01-22 23:30:14,516 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:15,535 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:16,553 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:17,572 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:18,590 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:19,610 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:20,627 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:21,646 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:22,664 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:23,682 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:24,701 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:25,718 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:26,738 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:27,756 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:28,774 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:29,793 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:30,813 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:31,831 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:32,850 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:33,870 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:34,890 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:35,909 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:36,927 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:37,946 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:38,964 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:39,981 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:41,001 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:42,019 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:43,038 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:44,056 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:45,075 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:46,094 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:47,113 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:48,132 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:49,150 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:50,168 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:51,186 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:52,204 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:53,223 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:54,240 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:55,258 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:56,278 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:57,297 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:58,314 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:30:59,334 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:00,352 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:01,371 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:02,389 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:03,393 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0%
2026-01-22 23:31:03,407 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:04,427 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:05,445 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:06,463 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:07,483 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:08,501 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:09,520 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:10,538 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:11,557 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:12,575 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:13,583 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:14,591 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:15,608 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:16,626 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:17,645 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:18,663 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:19,680 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:20,700 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:21,707 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:22,724 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:23,743 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:24,761 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:25,779 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:26,797 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:27,816 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:28,833 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:29,851 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:30,869 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:31,887 | INFO | [HOLD LOCK] 1/1 candle
2026-01-22 23:31:32,906 | INFO | [HOLD LOCK] 1/1 candle
