2026-01-30 09:50:15,996 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769766613861', 'order_id': '712052796010005020'}
2026-01-30 09:50:49,805 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0% | held_candles=0
2026-01-30 10:08:51,761 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.05% | held_candles=3
2026-01-30 10:09:51,850 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.17% | held_candles=3
2026-01-30 10:10:51,883 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.12% | held_candles=4
2026-01-30 10:11:51,980 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.15% | held_candles=4
2026-01-30 10:12:52,123 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.01% | held_candles=4
2026-01-30 10:13:52,189 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.11% | held_candles=4
2026-01-30 10:14:52,353 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.03% | held_candles=4
2026-01-30 10:15:52,427 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.04% | held_candles=5
2026-01-30 10:16:52,576 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.05% | held_candles=5
2026-01-30 10:17:52,689 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.05% | held_candles=5
2026-01-30 10:18:52,915 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.04% | held_candles=5
2026-01-30 10:19:53,006 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=5
2026-01-30 10:20:53,097 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.21% | held_candles=6
2026-01-30 10:21:53,171 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.41% | held_candles=6
2026-01-30 10:22:53,272 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.35% | held_candles=6
2026-01-30 10:23:53,389 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.26% | held_candles=6
2026-01-30 10:24:53,431 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.32% | held_candles=6
2026-01-30 10:25:53,547 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.34% | held_candles=7
2026-01-30 10:26:53,662 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.28% | held_candles=7
2026-01-30 10:27:53,793 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.37% | held_candles=7
2026-01-30 10:28:53,834 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.27% | held_candles=7
2026-01-30 10:29:53,992 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.27% | held_candles=7
2026-01-30 10:30:54,124 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.23% | held_candles=8
2026-01-30 10:31:54,204 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.3% | held_candles=8
2026-01-30 10:32:54,287 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.25% | held_candles=8
2026-01-30 10:33:54,474 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.18% | held_candles=8
2026-01-30 10:34:54,607 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=8
2026-01-30 10:35:54,726 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.23% | held_candles=9
2026-01-30 10:36:54,834 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.3% | held_candles=9
2026-01-30 10:37:54,933 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.29% | held_candles=9
2026-01-30 10:38:55,002 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.28% | held_candles=9
2026-01-30 10:39:55,159 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=9
2026-01-30 10:40:55,204 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.18% | held_candles=10
2026-01-30 10:41:55,275 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.18% | held_candles=10
2026-01-30 10:42:55,372 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.13% | held_candles=10
2026-01-30 10:43:55,506 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.15% | held_candles=10
2026-01-30 10:44:55,591 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.12% | held_candles=10
2026-01-30 10:45:55,690 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.17% | held_candles=11
2026-01-30 10:46:55,798 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.17% | held_candles=11
2026-01-30 10:47:55,936 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.34% | held_candles=11
2026-01-30 10:48:56,085 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.26% | held_candles=11
2026-01-30 10:49:56,183 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.33% | held_candles=11
2026-01-30 10:50:56,312 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.41% | held_candles=12
2026-01-30 10:51:56,465 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.34% | held_candles=12
2026-01-30 10:52:56,647 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.27% | held_candles=12
2026-01-30 10:53:56,787 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.36% | held_candles=12
2026-01-30 10:54:56,970 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.45% | held_candles=12
2026-01-30 10:55:57,133 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.41% | held_candles=13
2026-01-30 10:56:57,200 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.35% | held_candles=13
2026-01-30 10:57:57,333 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.41% | held_candles=13
2026-01-30 10:58:57,430 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.41% | held_candles=13
2026-01-30 10:59:57,562 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.43% | held_candles=13
2026-01-30 11:00:57,637 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.46% | held_candles=14
2026-01-30 11:01:57,710 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.41% | held_candles=14
2026-01-30 11:02:57,836 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.43% | held_candles=14
2026-01-30 11:03:57,983 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.49% | held_candles=14
2026-01-30 11:04:58,166 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.52% | held_candles=14
2026-01-30 11:05:58,334 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.56% | held_candles=15
2026-01-30 11:06:58,527 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.62% | held_candles=15
2026-01-30 11:07:58,554 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.72% | held_candles=15
2026-01-30 11:08:58,712 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.51% | held_candles=15
2026-01-30 11:09:58,856 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.57% | held_candles=15
2026-01-30 11:10:58,944 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.55% | held_candles=16
2026-01-30 11:11:59,012 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.57% | held_candles=16
2026-01-30 11:12:59,155 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.61% | held_candles=16
2026-01-30 11:13:59,377 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.62% | held_candles=16
2026-01-30 11:14:59,525 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.62% | held_candles=16
2026-01-30 11:15:59,696 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.6% | held_candles=17
2026-01-30 11:16:59,927 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.56% | held_candles=17
2026-01-30 11:18:00,071 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.62% | held_candles=17
2026-01-30 11:19:00,180 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.67% | held_candles=17
2026-01-30 11:20:00,322 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.67% | held_candles=17
2026-01-30 11:21:00,472 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.64% | held_candles=18
2026-01-30 11:22:00,560 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.64% | held_candles=18
2026-01-30 11:23:00,740 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.57% | held_candles=18
2026-01-30 11:24:00,854 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.57% | held_candles=18
2026-01-30 11:25:01,099 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.66% | held_candles=19
2026-01-30 11:26:01,263 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.61% | held_candles=19
2026-01-30 11:27:01,413 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.6% | held_candles=19
2026-01-30 11:28:01,540 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.56% | held_candles=19
2026-01-30 11:29:01,701 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.58% | held_candles=19
2026-01-30 11:30:01,823 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.65% | held_candles=20
2026-01-30 11:31:01,949 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.64% | held_candles=20
2026-01-30 11:32:02,131 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.67% | held_candles=20
2026-01-30 11:33:02,295 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.73% | held_candles=20
2026-01-30 11:34:02,500 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.85% | held_candles=20
2026-01-30 11:35:02,664 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.76% | held_candles=21
2026-01-30 11:36:02,873 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.72% | held_candles=21
2026-01-30 11:37:03,066 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.72% | held_candles=21
2026-01-30 11:38:03,226 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.71% | held_candles=21
2026-01-30 11:39:03,381 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.67% | held_candles=21
2026-01-30 11:40:03,519 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.71% | held_candles=22
2026-01-30 11:41:03,625 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.74% | held_candles=22
2026-01-30 11:42:03,843 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.86% | held_candles=22
2026-01-30 11:43:04,061 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.95% | held_candles=22
2026-01-30 11:44:04,276 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.94% | held_candles=22
2026-01-30 11:45:04,373 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.79% | held_candles=23
2026-01-30 11:46:04,498 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.79% | held_candles=23
2026-01-30 11:47:04,631 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.83% | held_candles=23
2026-01-30 11:48:04,814 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.86% | held_candles=23
2026-01-30 11:49:04,929 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.9% | held_candles=23
2026-01-30 11:50:05,080 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.78% | held_candles=24
2026-01-30 11:51:05,235 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.97% | held_candles=24
2026-01-30 11:52:05,484 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=1.23% | held_candles=24
2026-01-30 11:53:05,623 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=1.63% | held_candles=24
2026-01-30 11:54:05,854 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=1.77% | held_candles=24
2026-01-30 11:55:06,101 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=2.14% | held_candles=25
2026-01-30 11:56:06,267 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=1.88% | held_candles=25
2026-01-30 11:57:06,470 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=1.84% | held_candles=25
2026-01-30 11:58:06,635 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=1.86% | held_candles=25
2026-01-30 11:59:01,342 | INFO | CLOSE LONG RESPONSE -> {'client_oid': '1769774340712', 'order_id': '712085198707098140'}
