2026-01-30 22:15:02,638 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769811302092', 'order_id': '712240225581007388'}
2026-01-30 22:15:58,323 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0% | held_candles=0
2026-01-30 22:36:01,198 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.25% | held_candles=4
2026-01-30 22:37:01,337 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.2% | held_candles=4
2026-01-30 22:38:01,446 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.11% | held_candles=4
2026-01-30 22:39:01,581 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.21% | held_candles=4
2026-01-30 22:40:01,741 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.11% | held_candles=5
2026-01-30 22:41:01,818 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.18% | held_candles=5
2026-01-30 22:42:01,910 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.2% | held_candles=5
2026-01-30 22:43:02,124 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.27% | held_candles=5
2026-01-30 22:44:02,277 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.13% | held_candles=5
2026-01-30 22:45:02,347 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=6
2026-01-30 22:46:02,534 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.18% | held_candles=6
2026-01-30 22:47:02,724 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.14% | held_candles=6
2026-01-30 22:48:02,859 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.22% | held_candles=6
2026-01-30 22:49:03,038 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.44% | held_candles=6
2026-01-30 22:50:03,168 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.43% | held_candles=7
2026-01-30 22:51:03,247 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.25% | held_candles=7
2026-01-30 22:52:03,365 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.15% | held_candles=7
2026-01-30 22:53:03,560 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.11% | held_candles=7
2026-01-30 22:54:03,718 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.19% | held_candles=7
2026-01-30 22:55:03,905 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.19% | held_candles=8
2026-01-30 22:56:04,000 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.21% | held_candles=8
2026-01-30 22:57:04,126 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.13% | held_candles=8
2026-01-30 22:58:04,280 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.09% | held_candles=8
2026-01-30 22:59:04,436 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.17% | held_candles=8
2026-01-30 23:00:04,601 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.21% | held_candles=9
2026-01-30 23:01:04,746 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.29% | held_candles=9
2026-01-30 23:02:04,811 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=9
2026-01-30 23:03:04,921 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.06% | held_candles=9
2026-01-30 23:04:05,075 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.07% | held_candles=9
2026-01-30 23:05:05,237 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.04% | held_candles=10
2026-01-30 23:06:05,412 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.03% | held_candles=10
2026-01-30 23:07:05,609 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.09% | held_candles=10
2026-01-30 23:08:05,703 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.15% | held_candles=10
2026-01-30 23:09:05,811 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.08% | held_candles=10
2026-01-30 23:10:05,957 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.02% | held_candles=11
2026-01-30 23:11:06,080 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.03% | held_candles=11
2026-01-30 23:12:06,187 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.12% | held_candles=11
2026-01-30 23:13:06,301 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.16% | held_candles=11
2026-01-30 23:14:06,441 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.13% | held_candles=11
2026-01-30 23:15:06,613 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.16% | held_candles=12
2026-01-30 23:16:06,730 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.09% | held_candles=12
2026-01-30 23:17:06,872 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.16% | held_candles=12
2026-01-30 23:18:06,949 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.13% | held_candles=12
2026-01-30 23:19:07,100 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=12
2026-01-30 23:20:07,316 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.13% | held_candles=13
2026-01-30 23:21:07,494 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.08% | held_candles=13
2026-01-30 23:22:07,634 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.08% | held_candles=13
2026-01-30 23:23:07,761 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.09% | held_candles=13
2026-01-30 23:24:07,891 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.12% | held_candles=13
2026-01-30 23:25:08,008 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=14
2026-01-30 23:26:08,164 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.09% | held_candles=14
2026-01-30 23:27:08,350 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.17% | held_candles=14
2026-01-30 23:28:01,975 | INFO | CLOSE LONG RESPONSE -> {'client_oid': '1769815681369', 'order_id': '712258593818149404'}
