2026-01-31 00:46:07,154 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769820366492', 'order_id': '712278244950278684'}
2026-01-31 00:46:09,254 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0% | held_candles=0
2026-01-31 00:47:09,451 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=0
2026-01-31 00:48:09,594 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.14% | held_candles=0
2026-01-31 00:49:09,736 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.14% | held_candles=0
2026-01-31 00:50:00,110 | INFO | [ENTRY_EXPIRED_TIMER] cmt_solusdt
2026-01-31 00:50:09,821 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.03% | held_candles=1
2026-01-31 00:51:09,974 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.0% | held_candles=1
2026-01-31 00:52:10,101 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.08% | held_candles=1
2026-01-31 00:53:10,269 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.09% | held_candles=1
2026-01-31 00:54:10,448 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.06% | held_candles=1
2026-01-31 00:55:10,569 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=2
2026-01-31 00:56:10,770 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.16% | held_candles=2
2026-01-31 00:57:10,925 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.12% | held_candles=2
2026-01-31 00:58:11,139 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.08% | held_candles=2
2026-01-31 00:59:11,358 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=2
2026-01-31 01:00:12,375 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.05% | held_candles=3
2026-01-31 01:01:12,541 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=3
2026-01-31 01:02:12,700 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.2% | held_candles=3
2026-01-31 01:03:12,862 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.09% | held_candles=3
2026-01-31 01:04:13,025 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=-0.1% | held_candles=3
2026-01-31 01:05:13,161 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.03% | held_candles=4
2026-01-31 01:06:13,357 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.13% | held_candles=4
2026-01-31 01:07:13,578 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.1% | held_candles=4
2026-01-31 01:08:13,763 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=4
2026-01-31 01:09:13,955 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.27% | held_candles=4
2026-01-31 01:10:14,103 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.25% | held_candles=5
2026-01-31 01:11:14,330 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.18% | held_candles=5
2026-01-31 01:12:14,469 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.26% | held_candles=5
2026-01-31 01:13:14,669 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.2% | held_candles=5
2026-01-31 01:14:14,848 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.24% | held_candles=5
2026-01-31 01:15:15,040 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.22% | held_candles=6
2026-01-31 01:16:15,235 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.29% | held_candles=6
2026-01-31 01:17:15,430 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.22% | held_candles=6
2026-01-31 01:18:15,553 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.2% | held_candles=6
2026-01-31 01:19:15,678 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.16% | held_candles=6
2026-01-31 01:20:15,814 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.2% | held_candles=7
2026-01-31 01:21:15,930 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.32% | held_candles=7
2026-01-31 01:22:16,119 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.3% | held_candles=7
2026-01-31 01:23:16,301 | INFO | [FLOAT-5m] cmt_dogeusdt | pnl=0.28% | held_candles=7
